REVERSAL,WBTCUSDT,LONG,89956.0,88860.515832,91527.261452,0.012178,0.017467,34.21,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,LINKUSDT,LONG,13.2,12.9027756,13.6352832,0.022517,0.032976,43.3,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,XLMUSDT,LONG,0.228275,0.22301144,0.23598773,0.023058,0.033787,48.23,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,BTCUSDT,SHORT,90342.84,92219.712501,87599.76034908,0.020775,0.030363,25.15,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,LDOUSDT,SHORT,0.63430447,0.64748849,0.61503556,0.020785,0.030378,42.73,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WIFUSDT,SHORT,0.3881292,0.40047986,0.36991352,0.031821,0.046932,40.11,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,KASUSDT,SHORT,0.04686389,0.04835398,0.04466621,0.031796,0.046895,39.15,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,TONUSDT,LONG,1.76,1.73888,1.80926768,0.012,0.027993,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,HYPEUSDT,LONG,25.32,25.01616,25.9362888,0.012,0.02434,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,PEPEUSDT,LONG,6.1e-06,5.85e-06,6.48e-06,0.04153,0.062058,52.29,6,0.028,reversal_detector_v3_with_fallbacks
REVERSAL,APTUSDT,LONG,1.78819016,1.75020006,1.84374565,0.021245,0.031068,50.51,6,0.022,reversal_detector_v3_with_fallbacks
REVERSAL,ONDOUSDT,LONG,0.40214421,0.39416567,0.41379031,0.01984,0.02896,59.45,6,0.054,reversal_detector_v3_with_fallbacks
REVERSAL,KAIAUSDT,LONG,0.06543105,0.06364027,0.06806486,0.027369,0.040253,50.83,6,0.023,reversal_detector_v3_with_fallbacks
REVERSAL,BTCUSDT,LONG,90451.74,88695.34811268,93014.05689072,0.019418,0.028328,44.07,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,ETHUSDT,LONG,3092.59,3026.28177781,3189.57980758,0.021441,0.031362,54.51,6,0.036,reversal_detector_v3_with_fallbacks
REVERSAL,XRPUSDT,LONG,2.1,2.0390916,2.1896826,0.029004,0.042706,63.72,7,0.069,reversal_detector_v3_with_fallbacks
REVERSAL,BNBUSDT,LONG,889.54,873.06038196,913.5486846,0.018526,0.02699,34.88,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,SOLUSDT,LONG,138.45,131.1340251,149.31320235,0.052842,0.078463,57.58,6,0.047,reversal_detector_v3_with_fallbacks
REVERSAL,STETHUSDT,LONG,3090.37,3024.80780045,3186.24254851,0.021215,0.031023,49.98,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,DOGEUSDT,LONG,0.140842,0.13670054,0.14694145,0.029405,0.043307,59.55,6,0.054,reversal_detector_v3_with_fallbacks
